   0.94829255E-03  0.46985999E+00  0.75255837E-02 -0.24404016E-02  0.88554840E+01  0.38757272E+01  0.22876261E+00  0.34273955E+00  0.83378143E+01  0.12988121E+03  0.10001342E+01 -0.15051405E+00  0.51597141E-01  0.19589524E+01  0.49804342E-02 -0.70792402E-06 -0.52473700E-06 -0.23436671E-06  0.71067405E+01  0.10368526E+01  0.35494388E-04  0.81860046E+01
   0.10199806E-02  0.50537997E+00  0.77108317E-02 -0.25004740E-02  0.88560791E+01  0.38754425E+01  0.22876261E+00  0.34334657E+00  0.82963772E+01  0.12895151E+03  0.99874198E+00 -0.15098792E+00  0.51754933E-01  0.19672755E+01  0.50156359E-02  0.27353346E-01 -0.11586922E-01  0.71500927E+00  0.66214185E+01  0.10316997E+01  0.35339141E-04  0.81862793E+01
   0.10965730E-02  0.54332995E+00  0.79074381E-02 -0.25642191E-02  0.88567085E+01  0.38751402E+01  0.22876137E+00  0.34398612E+00  0.82525702E+01  0.12800066E+03  0.99881703E+00 -0.15099002E+00  0.51745716E-01  0.19703184E+01  0.50563156E-02  0.27184596E-01 -0.11479999E-01  0.70349747E+00  0.61728315E+01  0.10262520E+01  0.35173271E-04  0.81865845E+01
   0.11784331E-02  0.58389002E+00  0.81160804E-02 -0.26318547E-02  0.88573742E+01  0.38748190E+01  0.22875975E+00  0.34465966E+00  0.82062702E+01  0.12699821E+03  0.99857181E+00 -0.15098590E+00  0.51733784E-01  0.19711224E+01  0.50998568E-02  0.27285976E-01 -0.11227079E-01  0.70321608E+00  0.57576795E+01  0.10204943E+01  0.35776517E-04  0.81868896E+01
   0.12659845E-02  0.62726998E+00  0.83375573E-02 -0.27036374E-02  0.88580799E+01  0.38744783E+01  0.22876005E+00  0.34536880E+00  0.81573353E+01  0.12594205E+03  0.99842107E+00 -0.15098359E+00  0.51721711E-01  0.19706092E+01  0.51452825E-02  0.27266029E-01 -0.11023563E-01  0.70276392E+00  0.53729181E+01  0.10144091E+01  0.35981506E-04  0.81872253E+01
   0.13595908E-02  0.67365003E+00  0.85724667E-02 -0.27797581E-02  0.88588247E+01  0.38741176E+01  0.22876258E+00  0.34611446E+00  0.81056728E+01  0.12483066E+03  0.99844623E+00 -0.15098435E+00  0.51709976E-01  0.19705853E+01  0.51929574E-02  0.27247982E-01 -0.10807004E-01  0.70227742E+00  0.50161877E+01  0.10079845E+01  0.35838126E-04  0.81875610E+01
   0.14596148E-02  0.72320998E+00  0.88213636E-02 -0.28603943E-02  0.88596115E+01  0.38737352E+01  0.22876775E+00  0.34689724E+00  0.80512009E+01  0.12366299E+03  0.99820518E+00 -0.15098275E+00  0.51696606E-01  0.19718654E+01  0.52422700E-02  0.27228445E-01 -0.10580471E-01  0.70169288E+00  0.46853871E+01  0.10012107E+01  0.35931738E-04  0.81879272E+01
   0.15665415E-02  0.77618998E+00  0.90850610E-02 -0.29458054E-02  0.88604422E+01  0.38733301E+01  0.22877599E+00  0.34771848E+00  0.79937921E+01  0.12243694E+03  0.99808806E+00 -0.15098293E+00  0.51682942E-01  0.19732122E+01  0.52938899E-02  0.27210202E-01 -0.10341151E-01  0.70110881E+00  0.43782911E+01  0.99407154E+00  0.36362868E-04  0.81882935E+01
   0.16808549E-02  0.83283001E+00  0.93643004E-02 -0.30362287E-02  0.88613176E+01  0.38729012E+01  0.22878776E+00  0.34857911E+00  0.79333334E+01  0.12115081E+03  0.99789447E+00 -0.15098114E+00  0.51667806E-01  0.19723957E+01  0.53485180E-02  0.27193096E-01 -0.10088831E-01  0.70050377E+00  0.40929995E+01  0.98655319E+00  0.36463138E-04  0.81886597E+01
   0.18030393E-02  0.89336997E+00  0.96597690E-02 -0.31318825E-02  0.88622408E+01  0.38724484E+01  0.22880363E+00  0.34947985E+00  0.78697362E+01  0.11980350E+03  0.99758148E+00 -0.15097855E+00  0.51651306E-01  0.19713830E+01  0.54061972E-02  0.27176380E-01 -0.98230867E-02  0.69982839E+00  0.38278613E+01  0.97864449E+00  0.36558169E-04  0.81890564E+01
