   0.37011717E-03  0.10374749E+03  0.42199707E+04  0.97066247E+00 -0.18603641E-04  0.34095237E+01  0.53457232E+01  0.54344149E+01  0.55251279E+01  0.56181631E+01
   0.57139759E+01  0.58129249E+01  0.59153581E+01  0.60217481E+01  0.61325793E+01  0.62483702E+01  0.63697567E+01  0.64975257E+01  0.66325941E+01  0.67761354E+01
   0.69296551E+01  0.70950518E+01  0.72748761E+01  0.74723840E+01  0.76921144E+01  0.79400153E+01  0.82241268E+01  0.85554533E+01  0.89489727E+01  0.94256220E+01
   0.10014175E+02  0.10753933E+02  0.11695245E+02  0.12891463E+02  0.14377208E+02  0.16138176E+02  0.18115078E+02  0.20245235E+02  0.22472517E+02  0.24777929E+02
   0.27144203E+02  0.29568447E+02  0.32044075E+02  0.34569767E+02  0.37140873E+02  0.39748489E+02  0.42390179E+02  0.45062519E+02  0.47758652E+02  0.50474831E+02
   0.53209953E+02  0.55960846E+02  0.58724136E+02  0.61500027E+02  0.64286980E+02  0.67084335E+02  0.69892685E+02  0.72711700E+02  0.75540108E+02  0.78380264E+02
   0.81230919E+02  0.84092438E+02  0.86961769E+02  0.89839935E+02  0.92724632E+02  0.95616379E+02  0.98513466E+02  0.10141289E+03  0.10430791E+03  0.10719402E+03
   0.11007001E+03  0.11292190E+03  0.11574303E+03  0.11851460E+03  0.12121651E+03  0.12383075E+03  0.12633098E+03  0.12870233E+03  0.13092647E+03  0.13299954E+03
   0.13492244E+03  0.13670718E+03  0.13836563E+03  0.13991371E+03  0.14136499E+03  0.14273584E+03  0.14403668E+03  0.14527895E+03  0.14647018E+03  0.14761620E+03
   0.14872369E+03  0.14979895E+03  0.15084558E+03  0.15186877E+03  0.15287111E+03  0.15385474E+03  0.15482341E+03  0.15578061E+03  0.15673012E+03  0.15767505E+03
   0.15861798E+03  0.15955978E+03  0.16050340E+03  0.16145113E+03  0.16240752E+03  0.16337541E+03  0.16436018E+03  0.16536513E+03  0.16639349E+03  0.16745187E+03
   0.16854631E+03  0.16968346E+03  0.17086502E+03  0.17209837E+03  0.17339339E+03  0.17476295E+03  0.17623409E+03  0.17784084E+03  0.17962981E+03  0.18168547E+03
   0.18414162E+03  0.18720078E+03  0.19117496E+03  0.19653113E+03  0.20402568E+03  0.21451993E+03  0.22279631E+03  0.19689029E+03  0.19709943E+03  0.19736789E+03
   0.19771187E+03  0.19806262E+03  0.19833411E+03  0.19849728E+03  0.19857617E+03  0.19861581E+03  0.19861581E+03  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -0.11039460E+02 -0.11222618E+02 -0.11409337E+02
  -0.11600157E+02 -0.11795929E+02 -0.11997290E+02 -0.12204836E+02 -0.12419400E+02 -0.12641810E+02 -0.12872933E+02 -0.13113840E+02 -0.13365851E+02 -0.13630497E+02
  -0.13909736E+02 -0.14206085E+02 -0.14522697E+02 -0.14863816E+02 -0.15234805E+02 -0.15643128E+02 -0.16098433E+02 -0.16613596E+02 -0.17205988E+02 -0.17898804E+02
