   0.51297635E+00  0.23848447E+00  0.34844479E+00  0.46896768E+00  0.18706779E+00  0.38045019E-01 -0.20008663E-01  0.42985696E-01  0.67262326E-43
   0.54841620E+00  0.23200367E+00  0.33200830E+00  0.46384650E+00  0.18632388E+00  0.38269110E-01 -0.19973340E-01  0.43167800E-01  0.68663625E-43
   0.58628666E+00  0.22480224E+00  0.31606197E+00  0.45535356E+00  0.18385662E+00  0.38510621E-01 -0.19918179E-01  0.43356679E-01  0.70064923E-43
   0.62674457E+00  0.21681200E+00  0.30073100E+00  0.44286966E+00  0.17929205E+00  0.38776089E-01 -0.19836344E-01  0.43555316E-01  0.70064923E-43
   0.67002511E+00  0.20792872E+00  0.28620705E+00  0.42560336E+00  0.17217508E+00  0.39076030E-01 -0.19716706E-01  0.43768536E-01  0.68663625E-43
   0.71624595E+00  0.19803518E+00  0.27288583E+00  0.40261194E+00  0.16197464E+00  0.39426398E-01 -0.19540673E-01  0.44003166E-01  0.67262326E-43
   0.76572061E+00  0.18690130E+00  0.26141855E+00  0.37258369E+00  0.14798772E+00  0.39856978E-01 -0.19272890E-01  0.44272147E-01  0.63058431E-43
   0.81856674E+00  0.17418998E+00  0.25316817E+00  0.33394408E+00  0.12935515E+00  0.40422592E-01 -0.18842351E-01  0.44598430E-01  0.56051939E-43
   0.87505883E+00  0.15917665E+00  0.25095862E+00  0.28462774E+00  0.10516728E+00  0.41238852E-01 -0.18088607E-01  0.45031551E-01  0.47644148E-43
   0.93543208E+00  0.14020896E+00  0.26103553E+00  0.22256109E+00  0.75566120E-01  0.42551883E-01 -0.16636258E-01  0.45688376E-01  0.35032462E-43
   0.10000000E+01  0.11280293E+00  0.29405943E+00  0.14683087E+00  0.42356499E-01  0.44896848E-01 -0.13581844E-01  0.46906222E-01  0.19618179E-43
   0.10689980E+01  0.62147807E-01  0.30292913E+00  0.59895653E-01  0.86716693E-02  0.49601629E-01 -0.64350464E-02  0.50017312E-01  0.56051939E-44
   0.11427788E+01  0.65115904E-02  0.32697026E-01  0.66320393E-02  0.40844505E-03  0.59712298E-01  0.12105262E-01  0.60926974E-01  0.14012985E-44
   0.12216167E+01  0.49868133E-04  0.16558671E-03  0.12109053E-03  0.16045334E-05  0.61533816E-01  0.14158952E-01  0.63141793E-01  0.00000000E+00
   0.13059433E+01 -0.88951353E-07  0.34664428E-07  0.48043455E-06  0.66626031E-10  0.61510563E-01  0.12597988E-01  0.62787406E-01  0.00000000E+00
   0.13960327E+01 -0.26952438E-11  0.12819838E-12  0.96137326E-11  0.13722881E-17  0.61544895E-01  0.11231314E-01  0.62561303E-01  0.00000000E+00
   0.14923555E+01 -0.23497607E-19  0.58457516E-21  0.98263693E-19  0.11543744E-30  0.61584640E-01  0.99261468E-02  0.62379453E-01  0.00000000E+00
   0.15953426E+01 -0.10639093E-32  0.13458739E-34  0.46805581E-32  0.00000000E+00  0.61638780E-01  0.86925644E-02  0.62248692E-01  0.00000000E+00
   0.17053866E+01  0.13746738E-40  0.59457094E-41  0.13963939E-40  0.00000000E+00  0.61715245E-01  0.74969740E-02  0.62168933E-01  0.00000000E+00
   0.18230360E+01  0.47880617E-38  0.18405453E-38  0.37361237E-38  0.00000000E+00  0.61789442E-01  0.63660205E-02  0.62116515E-01  0.00000000E+00
   0.19488397E+01  0.40761303E-35  0.14257947E-35  0.31934488E-35  0.00000000E+00  0.61864924E-01  0.52804081E-02  0.62089868E-01  0.00000000E+00
   0.20832679E+01  0.23135898E-32  0.73882598E-33  0.18182998E-32  0.00000000E+00  0.61935414E-01  0.42159986E-02  0.62078740E-01  0.00000000E+00
   0.22269876E+01  0.10109544E-29  0.29336876E-30  0.79699410E-30  0.00000000E+00  0.62005781E-01  0.31890862E-02  0.62087737E-01  0.00000000E+00
   0.23806257E+01  0.13433807E-27  0.35928091E-28  0.10625668E-27  0.00000000E+00  0.62094070E-01  0.21909617E-02  0.62132712E-01  0.00000000E+00
   0.25448489E+01  0.80309900E-26  0.19990899E-26  0.63638079E-26  0.00000000E+00  0.62187217E-01  0.12007414E-02  0.62198807E-01  0.00000000E+00
   0.27204015E+01  0.37174010E-24  0.85356956E-25  0.29538667E-24  0.00000000E+00  0.62283456E-01  0.21438871E-03  0.62283825E-01  0.00000000E+00
   0.29080682E+01  0.30290362E-22  0.62794567E-23  0.24100868E-22  0.00000000E+00  0.62393952E-01 -0.73937688E-03  0.62398333E-01  0.00000000E+00
   0.31086719E+01  0.14005890E-20  0.26306249E-21  0.11149057E-20 -0.20929794E-40  0.62507421E-01 -0.16510667E-02  0.62529221E-01  0.00000000E+00
   0.33231144E+01  0.20072562E-19  0.35227163E-20  0.15995519E-19 -0.27799365E-38  0.62640928E-01 -0.25421474E-02  0.62692493E-01  0.00000000E+00
   0.35523367E+01  0.19392731E-18  0.32399870E-19  0.15445265E-18 -0.21306279E-36  0.62788248E-01 -0.34475583E-02  0.62882826E-01  0.00000000E+00
   0.37973969E+01  0.15184102E-17  0.24185939E-18  0.12083690E-17 -0.13869011E-34  0.62944770E-01 -0.43714689E-02  0.63096382E-01  0.00000000E+00
   0.40595107E+01  0.12829057E-16  0.19301778E-17  0.10204349E-16 -0.76797117E-33  0.63088402E-01 -0.53174691E-02  0.63312098E-01  0.00000000E+00
   0.43394227E+01  0.80241886E-16  0.11397943E-16  0.63916206E-16 -0.24482692E-31  0.63255765E-01 -0.62601976E-02  0.63564785E-01  0.00000000E+00
   0.46385450E+01  0.46683554E-15  0.62290240E-16  0.36943644E-15 -0.59866945E-30  0.63409790E-01 -0.72177760E-02  0.63819259E-01  0.00000000E+00
   0.49584446E+01  0.17822575E-14  0.22743322E-15  0.14141809E-14 -0.10804762E-28  0.63598156E-01 -0.81794541E-02  0.64121984E-01  0.00000000E+00
   0.53006902E+01  0.88211070E-14  0.10667043E-14  0.69992442E-14 -0.26986554E-27  0.63803799E-01 -0.91710417E-02  0.64459547E-01  0.00000000E+00
   0.56664577E+01  0.50885308E-13  0.57621140E-14  0.39945366E-13 -0.62131790E-26  0.64023219E-01 -0.10148511E-01  0.64822562E-01  0.00000000E+00
   0.60569229E+01  0.15667677E-12  0.17061422E-13  0.12412845E-12 -0.48388583E-25  0.64229861E-01 -0.11169940E-01  0.65193884E-01  0.00000000E+00
   0.64748316E+01  0.53494421E-12  0.54639961E-13  0.42060420E-12 -0.32203639E-24  0.64452082E-01 -0.12179786E-01  0.65592818E-01  0.00000000E+00
   0.69213581E+01  0.11038507E-11  0.10797504E-12  0.85438747E-12 -0.94577135E-24  0.64663291E-01 -0.13224347E-01  0.66001698E-01  0.00000000E+00
   0.73988552E+01  0.15741153E-11  0.15270462E-12  0.12355657E-11 -0.24063311E-23  0.64904697E-01 -0.14321633E-01  0.66465996E-01  0.00000000E+00
   0.79092832E+01  0.31190556E-11  0.29520410E-12  0.24589664E-11 -0.85128323E-23  0.65230161E-01 -0.15448602E-01  0.67034565E-01  0.00000000E+00
   0.84546032E+01  0.58577635E-11  0.53686694E-12  0.45621844E-11 -0.16134763E-22  0.65534636E-01 -0.16619019E-01  0.67609027E-01  0.00000000E+00
   0.90379496E+01  0.73084819E-11  0.68550341E-12  0.56504658E-11 -0.95472633E-23  0.65692537E-01 -0.17906407E-01  0.68089269E-01  0.00000000E+00
   0.96612825E+01  0.75889642E-11  0.71429814E-12  0.59338489E-11 -0.93351772E-23  0.66064402E-01 -0.19347619E-01  0.68839200E-01  0.00000000E+00
   0.10327741E+02  0.86298971E-11  0.76987434E-12  0.67876225E-11  0.19906769E-23  0.66616930E-01 -0.20697543E-01  0.69758177E-01  0.00000000E+00
   0.11040067E+02  0.72986305E-11  0.64648097E-12  0.56915757E-11  0.25605803E-22  0.67076787E-01 -0.22127640E-01  0.70632346E-01  0.00000000E+00
   0.11801396E+02  0.45612303E-11  0.41430390E-12  0.35015795E-11  0.28734359E-22  0.67614250E-01 -0.23721578E-01  0.71654730E-01  0.00000000E+00
   0.12615258E+02  0.72848357E-12  0.72327418E-13  0.56278886E-12  0.27852626E-23  0.68230882E-01 -0.25524164E-01  0.72848722E-01  0.00000000E+00
   0.13485574E+02  0.97350428E-14  0.11381408E-14  0.75930371E-14  0.50212861E-26  0.69044098E-01 -0.27682299E-01  0.74386805E-01  0.00000000E+00
   0.14415478E+02  0.18229362E-16  0.25999707E-17  0.14205383E-16  0.11303343E-30  0.70216477E-01 -0.30440975E-01  0.76531082E-01  0.00000000E+00
   0.15410068E+02  0.12783007E-20  0.23196895E-21  0.98931296E-21  0.12487831E-37  0.72130941E-01 -0.33980828E-01  0.79734370E-01  0.00000000E+00
   0.16472872E+02  0.91520275E-28  0.22297669E-28  0.70575474E-28  0.00000000E+00  0.75392954E-01 -0.38729344E-01  0.84758833E-01  0.00000000E+00
   0.17608986E+02  0.19720960E-36  0.29365245E-36  0.16993664E-35  0.00000000E+00  0.81375860E-01 -0.44829544E-01  0.92907041E-01  0.00000000E+00
   0.18823507E+02  0.43674034E-22  0.78013730E-22  0.19886603E-21 -0.68036873E-35  0.93840085E-01 -0.51878590E-01  0.10722569E+00  0.00000000E+00
   0.20121531E+02  0.38594545E-13  0.71637764E-13  0.85249218E-13 -0.23628180E-20  0.13927898E+00 -0.45118950E-01  0.14640476E+00  0.00000000E+00
   0.21509331E+02  0.65352378E-06  0.22826755E-06  0.13732617E-06 -0.22663952E-11  0.19195494E+00  0.55275118E-03  0.19195573E+00  0.00000000E+00
   0.22992786E+02  0.26701886E-03  0.28198751E-05  0.14577921E-03 -0.25939625E-09  0.19173899E+00  0.14148043E-03  0.19173905E+00  0.16114932E-42
   0.24578955E+02  0.51495427E-03  0.48936613E-05  0.28656781E-03 -0.53945581E-09  0.19151546E+00 -0.27033611E-03  0.19151565E+00  0.25083243E-42
   0.26274111E+02  0.84845390E-03  0.67700435E-05  0.49317582E-03 -0.11458584E-08  0.19129886E+00 -0.65072021E-03  0.19129996E+00  0.38956097E-42
   0.28086090E+02  0.12046780E-02  0.80772734E-05  0.80223038E-03 -0.21228028E-08  0.19114614E+00 -0.96859166E-03  0.19114859E+00  0.58153886E-42
   0.30023130E+02  0.15036026E-02  0.88101942E-05  0.12317172E-02 -0.33560270E-08  0.19104066E+00 -0.12343103E-02  0.19104466E+00  0.80714792E-42
   0.32093853E+02  0.17160060E-02  0.90665244E-05  0.17551298E-02 -0.41650337E-08  0.19097687E+00 -0.14541600E-02  0.19098242E+00  0.10621842E-41
   0.34307274E+02  0.18466075E-02  0.90156509E-05  0.22627041E-02 -0.35815821E-08  0.19092482E+00 -0.16161365E-02  0.19093166E+00  0.13158193E-41
   0.36673592E+02  0.19089446E-02  0.89046443E-05  0.25857911E-02 -0.14428021E-08  0.19089951E+00 -0.16958527E-02  0.19090703E+00  0.14839751E-41
   0.39202995E+02  0.19089446E-02  0.89046443E-05  0.25857911E-02 -0.14435789E-08  0.19089952E+00 -0.16958527E-02  0.19090705E+00  0.14839751E-41
