   0.16516000E+00  0.27385661E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.94829255E-03  0.34273955E+00  0.83378143E+01  0.22876261E+00 -0.70792402E-06  0.14077480E+01  0.71189078E-02 -0.24404016E-02  0.75255837E-02  0.00000000E+00
   0.10199806E-02  0.34334657E+00  0.82963772E+01  0.22876261E+00  0.27353346E-01  0.14077480E+01  0.72941454E-02 -0.25004740E-02  0.77108317E-02  0.00000000E+00
   0.10965730E-02  0.34398612E+00  0.82525702E+01  0.22876137E+00  0.27184596E-01  0.15405308E+00  0.74801305E-02 -0.25642191E-02  0.79074381E-02  0.00000000E+00
   0.11784331E-02  0.34465966E+00  0.82062702E+01  0.22875975E+00  0.27285976E-01  0.16030827E+00  0.76775067E-02 -0.26318547E-02  0.81160804E-02  0.00000000E+00
   0.12659845E-02  0.34536880E+00  0.81573353E+01  0.22876005E+00  0.27266029E-01  0.15555137E+00  0.78870282E-02 -0.27036374E-02  0.83375573E-02  0.00000000E+00
   0.13595908E-02  0.34611446E+00  0.81056728E+01  0.22876258E+00  0.27247982E-01  0.15568326E+00  0.81092622E-02 -0.27797581E-02  0.85724667E-02  0.00000000E+00
   0.14596148E-02  0.34689724E+00  0.80512009E+01  0.22876775E+00  0.27228445E-01  0.15579264E+00  0.83447350E-02 -0.28603943E-02  0.88213636E-02  0.00000000E+00
   0.15665415E-02  0.34771848E+00  0.79937921E+01  0.22877599E+00  0.27210202E-01  0.15598859E+00  0.85942168E-02 -0.29458054E-02  0.90850610E-02  0.00000000E+00
   0.16808549E-02  0.34857911E+00  0.79333334E+01  0.22878776E+00  0.27193096E-01  0.15614982E+00  0.88584106E-02 -0.30362287E-02  0.93643004E-02  0.00000000E+00
   0.18030393E-02  0.34947985E+00  0.78697362E+01  0.22880363E+00  0.27176380E-01  0.15637691E+00  0.91379676E-02 -0.31318825E-02  0.96597690E-02  0.00000000E+00
   0.19336401E-02  0.35042131E+00  0.78028994E+01  0.22882423E+00  0.27163144E-01  0.15671425E+00  0.94336141E-02 -0.32330099E-02  0.99722324E-02  0.00000000E+00
   0.20732624E-02  0.35140419E+00  0.77327170E+01  0.22885029E+00  0.27154602E-01  0.15703908E+00  0.97461361E-02 -0.33398736E-02  0.10302520E-01  0.00000000E+00
   0.22225115E-02  0.35242885E+00  0.76591082E+01  0.22888249E+00  0.27149739E-01  0.15739712E+00  0.10076241E-01 -0.34527089E-02  0.10651377E-01  0.00000000E+00
   0.23820538E-02  0.35349548E+00  0.75819893E+01  0.22892168E+00  0.27151542E-01  0.15781263E+00  0.10424686E-01 -0.35717685E-02  0.11019601E-01  0.00000000E+00
   0.25526157E-02  0.35460410E+00  0.75012784E+01  0.22896877E+00  0.27160203E-01  0.15821894E+00  0.10792261E-01 -0.36973138E-02  0.11408024E-01  0.00000000E+00
   0.27349237E-02  0.35575435E+00  0.74169264E+01  0.22902478E+00  0.27176002E-01  0.15864840E+00  0.11179653E-01 -0.38295693E-02  0.11817371E-01  0.00000000E+00
   0.29298256E-02  0.35694602E+00  0.73288622E+01  0.22909077E+00  0.27200548E-01  0.15912770E+00  0.11587689E-01 -0.39688083E-02  0.12248509E-01  0.00000000E+00
   0.31381084E-02  0.35817793E+00  0.72370787E+01  0.22916791E+00  0.27235534E-01  0.15963699E+00  0.12016946E-01 -0.41152164E-02  0.12702048E-01  0.00000000E+00
   0.33608016E-02  0.35944971E+00  0.71415043E+01  0.22925749E+00  0.27281778E-01  0.16015193E+00  0.12468372E-01 -0.42691035E-02  0.13178981E-01  0.00000000E+00
   0.35988737E-02  0.36076000E+00  0.70421352E+01  0.22936091E+00  0.27339710E-01  0.16070808E+00  0.12942629E-01 -0.44306829E-02  0.13680007E-01  0.14012985E-44
   0.38533541E-02  0.36210698E+00  0.69389882E+01  0.22947966E+00  0.27412055E-01  0.16134197E+00  0.13440353E-01 -0.46001552E-02  0.14205791E-01  0.14012985E-44
   0.41253935E-02  0.36348894E+00  0.68320770E+01  0.22961533E+00  0.27501620E-01  0.16204427E+00  0.13962241E-01 -0.47777407E-02  0.14757065E-01  0.14012985E-44
   0.44161417E-02  0.36490345E+00  0.67214661E+01  0.22976969E+00  0.27610917E-01  0.16275950E+00  0.14508803E-01 -0.49635945E-02  0.15334361E-01  0.14012985E-44
   0.47269920E-02  0.36634842E+00  0.66071758E+01  0.22994462E+00  0.27739301E-01  0.16343907E+00  0.15080815E-01 -0.51579596E-02  0.15938492E-01  0.14012985E-44
   0.50592758E-02  0.36782077E+00  0.64893084E+01  0.23014201E+00  0.27885592E-01  0.16416764E+00  0.15678735E-01 -0.53609684E-02  0.16569935E-01  0.14012985E-44
