   0.61400342E-02  0.46985999E+00  0.18688260E-01 -0.93664369E-02  0.75152469E+01  0.23194950E+01  0.37719786E+00  0.12208748E+01  0.70545525E+02  0.12356512E+02  0.10000118E+01 -0.64940386E-01  0.37612893E-01  0.90961921E+00  0.38854068E-02 -0.39140963E-06 -0.22012608E-06 -0.73699051E-08  0.27578940E+01  0.40735126E+01 -0.43467924E-04  0.71141968E+01
   0.66042026E-02  0.50537997E+00  0.19081149E-01 -0.95633511E-02  0.74878092E+01  0.23159664E+01  0.37719786E+00  0.11436440E+01  0.63963871E+02  0.12678642E+02  0.10225468E+01 -0.66410534E-01  0.38443111E-01  0.93134928E+00  0.42260489E-02  0.59497184E-02  0.29605862E+00 -0.99449474E-02  0.23564901E+01  0.36934681E+01 -0.52886146E-04  0.70870667E+01
   0.71001253E-02  0.54332995E+00  0.19483265E-01 -0.97647123E-02  0.74598017E+01  0.23123658E+01  0.37611753E+00  0.10710775E+01  0.57882225E+02  0.12981888E+02  0.10215346E+01 -0.66366240E-01  0.38371336E-01  0.92969811E+00  0.45595127E-02  0.18062834E-01  0.27729726E+00 -0.95473677E-02  0.20142128E+01  0.33422954E+01 -0.62948675E-04  0.70593262E+01
   0.76301554E-02  0.58389002E+00  0.19895462E-01 -0.99709313E-02  0.74311886E+01  0.23086860E+01  0.37404612E+00  0.10029643E+01  0.52273708E+02  0.13266638E+02  0.10205085E+01 -0.66341110E-01  0.38307887E-01  0.92838311E+00  0.48699207E-02  0.28545536E-01  0.25928417E+00 -0.91666924E-02  0.17222549E+01  0.30184426E+01 -0.78043238E-04  0.70309753E+01
   0.81970366E-02  0.62726998E+00  0.20318450E-01 -0.10182339E-01  0.74019284E+01  0.23049228E+01  0.37107068E+00  0.93909395E+00  0.47111431E+02  0.13534162E+02  0.10194814E+01 -0.66316120E-01  0.38241461E-01  0.92703825E+00  0.51587536E-02  0.37493702E-01  0.24202542E+00 -0.88146534E-02  0.14731039E+01  0.27203569E+01 -0.87328714E-04  0.70019531E+01
   0.88031208E-02  0.67365003E+00  0.20752402E-01 -0.10398999E-01  0.73720198E+01  0.23010764E+01  0.36728099E+00  0.87933528E+00  0.42374855E+02  0.13785133E+02  0.10184182E+01 -0.66290781E-01  0.38171683E-01  0.92561823E+00  0.54267375E-02  0.44996690E-01  0.22554153E+00 -0.84829871E-02  0.12606292E+01  0.24468527E+01 -0.93811104E-04  0.69722900E+01
   0.94507607E-02  0.72320998E+00  0.21197297E-01 -0.10620873E-01  0.73414755E+01  0.22971494E+01  0.36276972E+00  0.82356477E+00  0.38043758E+02  0.14019907E+02  0.10173203E+01 -0.66264778E-01  0.38098060E-01  0.92407751E+00  0.56744111E-02  0.51151667E-01  0.20985062E+00 -0.81619248E-02  0.10795822E+01  0.21967621E+01 -0.98911085E-04  0.69419556E+01
   0.10143093E-01  0.77618998E+00  0.21653429E-01 -0.10848082E-01  0.73102880E+01  0.22931423E+01  0.35762587E+00  0.77160400E+00  0.34093513E+02  0.14238773E+02  0.10161791E+01 -0.66237897E-01  0.38020238E-01  0.92243785E+00  0.59024766E-02  0.56069031E-01  0.19495092E+00 -0.78396928E-02  0.92529190E+00  0.19686630E+01 -0.10291405E-03  0.69109802E+01
   0.10883252E-01  0.83283001E+00  0.22120835E-01 -0.11080610E-01  0.72784691E+01  0.22890570E+01  0.35193899E+00  0.72329783E+00  0.30501352E+02  0.14441627E+02  0.10149864E+01 -0.66210113E-01  0.37938152E-01  0.92074603E+00  0.61113271E-02  0.59860937E-01  0.18084346E+00 -0.75025423E-02  0.79383302E+00  0.17612407E+01 -0.10617472E-03  0.68793335E+01
   0.11674376E-01  0.89336997E+00  0.22599304E-01 -0.11318320E-01  0.72460494E+01  0.22848988E+01  0.34579912E+00  0.67850292E+00  0.27245472E+02  0.14628010E+02  0.10137310E+01 -0.66181228E-01  0.37851408E-01  0.91897535E+00  0.63012140E-02  0.62639646E-01  0.16752738E+00 -0.71342280E-02  0.68187565E+00  0.15732362E+01 -0.10870395E-03  0.68470459E+01
   0.12519994E-01  0.95807999E+00  0.23088608E-01 -0.11561063E-01  0.72130618E+01  0.22806726E+01  0.33929276E+00  0.63706166E+00  0.24303211E+02  0.14797229E+02  0.10124105E+01 -0.66150703E-01  0.37759379E-01  0.91709071E+00  0.64722993E-02  0.64519860E-01  0.15499434E+00 -0.67154700E-02  0.58653557E+00  0.14033412E+01 -0.11051072E-03  0.68141785E+01
   0.13424025E-01  0.10272601E+01  0.23588466E-01 -0.11808663E-01  0.71795435E+01  0.22763851E+01  0.33250213E+00  0.59880972E+00  0.21651785E+02  0.14948336E+02  0.10110203E+01 -0.66118702E-01  0.37662052E-01  0.91509992E+00  0.66246409E-02  0.65615445E-01  0.14323081E+00 -0.62233559E-02  0.50533402E+00  0.12502397E+01 -0.11172304E-03  0.67807617E+01
   0.14390388E-01  0.11012100E+01  0.24098331E-01 -0.12060809E-01  0.71455522E+01  0.22720447E+01  0.32550728E+00  0.56359398E+00  0.19269625E+02  0.15080084E+02  0.10095545E+01 -0.66085063E-01  0.37558980E-01  0.91297901E+00  0.67582238E-02  0.66037707E-01  0.13222355E+00 -0.56305719E-02  0.43617588E+00  0.11126866E+01 -0.11252986E-03  0.67467957E+01
   0.15423397E-01  0.11802599E+01  0.24617586E-01 -0.12317152E-01  0.71111503E+01  0.22676613E+01  0.31838244E+00  0.53125471E+00  0.17135248E+02  0.15191020E+02  0.10080082E+01 -0.66048920E-01  0.37449326E-01  0.91068196E+00  0.68728891E-02  0.65895610E-01  0.12195445E+00 -0.49046390E-02  0.37725818E+00  0.98944122E+00 -0.11297217E-03  0.67124023E+01
   0.16527757E-01  0.12647700E+01  0.25145523E-01 -0.12577298E-01  0.70764074E+01  0.22632458E+01  0.31119522E+00  0.50163037E+00  0.15227683E+02  0.15279526E+02  0.10063645E+01 -0.66010572E-01  0.37333023E-01  0.90826893E+00  0.69684358E-02  0.65291904E-01  0.11240128E+00 -0.40071672E-02  0.32703823E+00  0.87929267E+00 -0.11292834E-03  0.66776123E+01
   0.17708171E-01  0.13551000E+01  0.25681172E-01 -0.12840725E-01  0.70414124E+01  0.22588112E+01  0.30400893E+00  0.47456825E+00  0.13527268E+02  0.15343834E+02  0.10046293E+01 -0.65970011E-01  0.37209809E-01  0.90569353E+00  0.70446301E-02  0.64324029E-01  0.10354199E+00 -0.28927072E-02  0.28421289E+00  0.78110552E+00 -0.11248296E-03  0.66425171E+01
   0.18970128E-01  0.14516701E+01  0.26223654E-01 -0.13106952E-01  0.70062466E+01  0.22543702E+01  0.29687700E+00  0.44990695E+00  0.12014563E+02  0.15382136E+02  0.10028012E+01 -0.65926589E-01  0.37078921E-01  0.90298980E+00  0.71012918E-02  0.63083850E-01  0.95349930E-01 -0.15066286E-02  0.24765565E+00  0.69375730E+00 -0.11160708E-03  0.66072083E+01
   0.20318722E-01  0.15548699E+01  0.26771661E-01 -0.13375290E-01  0.69710202E+01  0.22499380E+01  0.28984979E+00  0.42750207E+00  0.10672013E+02  0.15392598E+02  0.10008640E+01 -0.65880001E-01  0.36939867E-01  0.90017062E+00  0.71382439E-02  0.61656721E-01  0.87801889E-01  0.21471304E-03  0.21642789E+00  0.61623442E+00 -0.11029971E-03  0.65717468E+01
   0.21760624E-01  0.16652100E+01  0.27324289E-01 -0.13645245E-01  0.69358168E+01  0.22455280E+01  0.28296426E+00  0.40719289E+00  0.94819460E+01  0.15373477E+02  0.99881363E+00 -0.65829739E-01  0.36792118E-01  0.89711827E+00  0.71553541E-02  0.60118936E-01  0.80865957E-01  0.23485776E-02  0.18970528E+00  0.54751635E+00 -0.10861170E-03  0.65362549E+01
   0.23302101E-01  0.17831699E+01  0.27880214E-01 -0.13916123E-01  0.69007459E+01  0.22411561E+01  0.27625492E+00  0.38883847E+00  0.84287462E+01  0.15323134E+02  0.99663508E+00 -0.65775700E-01  0.36635038E-01  0.89388907E+00  0.71525951E-02  0.58541868E-01  0.74515864E-01  0.49863681E-02  0.16680734E+00  0.48670140E+00 -0.10675567E-03  0.65007935E+01
   0.24949819E-01  0.19092599E+01  0.28438067E-01 -0.14187202E-01  0.68659196E+01  0.22368383E+01  0.26974994E+00  0.37230244E+00  0.74979081E+01  0.15240144E+02  0.99430108E+00 -0.65717302E-01  0.36467865E-01  0.89044034E+00  0.71301423E-02  0.56989241E-01  0.68724796E-01  0.82366159E-02  0.14715607E+00  0.43295199E+00 -0.10472966E-03  0.64654846E+01
   0.26711229E-01  0.20440500E+01  0.28996535E-01 -0.14457797E-01  0.68314447E+01  0.22325907E+01  0.26347113E+00  0.35745147E+00  0.66759186E+01  0.15123318E+02  0.99181658E+00 -0.65654390E-01  0.36290247E-01  0.88676763E+00  0.70882896E-02  0.55517491E-01  0.63464910E-01  0.12230153E-01  0.13025820E+00  0.38548779E+00 -0.10229160E-03  0.64304199E+01
   0.28593775E-01  0.21881099E+01  0.29554147E-01 -0.14727144E-01  0.67974339E+01  0.22284286E+01  0.25743809E+00  0.34416327E+00  0.59506626E+01  0.14971804E+02  0.98918110E+00 -0.65587044E-01  0.36101621E-01  0.88287818E+00  0.70274482E-02  0.54177992E-01  0.58711164E-01  0.17124407E-01  0.11570112E+00  0.34360933E+00 -0.99534067E-04  0.63957214E+01
   0.30606478E-01  0.23421299E+01  0.30109717E-01 -0.14994619E-01  0.67639809E+01  0.22243657E+01  0.25166550E+00  0.33231613E+00  0.53107934E+01  0.14784978E+02  0.98636508E+00 -0.65513574E-01  0.35900723E-01  0.87873840E+00  0.69483710E-02  0.53014167E-01  0.54436114E-01  0.23112612E-01  0.10312927E+00  0.30666134E+00 -0.96685231E-04  0.63614807E+01
   0.32757960E-01  0.25067701E+01  0.30661751E-01 -0.15259462E-01  0.67311931E+01  0.22204165E+01  0.24617153E+00  0.32180336E+00  0.47464519E+01  0.14562647E+02  0.98337740E+00 -0.65433942E-01  0.35686933E-01  0.87433940E+00  0.68519800E-02  0.52065372E-01  0.50616566E-01  0.30427018E-01  0.92249885E-01  0.27407452E+00 -0.93699156E-04  0.63277588E+01
   0.35057630E-01  0.26827500E+01  0.31208836E-01 -0.15520943E-01  0.66991692E+01  0.22165942E+01  0.24097714E+00  0.31252468E+00  0.42487254E+01  0.14304981E+02  0.98020703E+00 -0.65348737E-01  0.35459828E-01  0.86964369E+00  0.67393100E-02  0.51365342E-01  0.47230083E-01  0.39352097E-01  0.82814917E-01  0.24533431E+00 -0.90576636E-04  0.62946777E+01
   0.37516076E-01  0.28708801E+01  0.31749673E-01 -0.15778402E-01  0.66679974E+01  0.22129104E+01  0.23610912E+00  0.30438602E+00  0.38095882E+01  0.14012463E+02  0.97681391E+00 -0.65257251E-01  0.35218704E-01  0.86465812E+00  0.66118049E-02  0.50941560E-01  0.44254549E-01  0.50236624E-01  0.74614041E-01  0.21997719E+00 -0.87348482E-04  0.62622681E+01
   0.40144268E-01  0.30720000E+01  0.32282859E-01 -0.16031127E-01  0.66377692E+01  0.22093756E+01  0.23160650E+00  0.29730302E+00  0.34220212E+01  0.13686020E+02  0.97318226E+00 -0.65158404E-01  0.34962211E-01  0.85933334E+00  0.64710160E-02  0.50817225E-01  0.41670050E-01  0.63502647E-01  0.67472301E-01  0.19759789E+00 -0.83985433E-04  0.62306824E+01
   0.42955149E-01  0.32870998E+01  0.32807160E-01 -0.16278500E-01  0.66085596E+01  0.22059979E+01  0.22752306E+00  0.29119655E+00  0.30797176E+01  0.13326868E+02  0.96932322E+00 -0.65053001E-01  0.34689784E-01  0.85364705E+00  0.63187112E-02  0.51012453E-01  0.39457906E-01  0.79666972E-01  0.61240848E-01  0.17783225E+00 -0.80629106E-04  0.61999512E+01
   0.45958132E-01  0.35168998E+01  0.33320542E-01 -0.16519522E-01  0.65804844E+01  0.22027891E+01  0.22394012E+00  0.28600258E+00  0.27776246E+01  0.12937254E+02  0.96524024E+00 -0.64941734E-01  0.34401517E-01  0.84760046E+00  0.61572269E-02  0.51541429E-01  0.37603810E-01  0.99305950E-01  0.55803649E-01  0.16038847E+00 -0.77206030E-04  0.61701355E+01
   0.49164969E-01  0.37623000E+01  0.33821285E-01 -0.16753372E-01  0.65536342E+01  0.21997561E+01  0.22096153E+00  0.28165624E+00  0.25110598E+01  0.12519788E+02  0.96090156E+00 -0.64822875E-01  0.34095742E-01  0.84119225E+00  0.59889094E-02  0.52415464E-01  0.36093645E-01  0.12305629E+00  0.51058706E-01  0.14499621E+00 -0.73675146E-04  0.61413879E+01
   0.52599184E-01  0.40250998E+01  0.34309123E-01 -0.16979899E-01  0.65280218E+01  0.21968956E+01  0.21871385E+00  0.27808574E+00  0.22752542E+01  0.12076323E+02  0.95626730E+00 -0.64696148E-01  0.33770654E-01  0.83438212E+00  0.58158059E-02  0.53656414E-01  0.34916803E-01  0.15163551E+00  0.46908017E-01  0.13138008E+00 -0.70169466E-04  0.61136780E+01
   0.56264702E-01  0.43056002E+01  0.34780771E-01 -0.17197575E-01  0.65038161E+01  0.21942196E+01  0.21736774E+00  0.27524424E+00  0.20674708E+01  0.11612154E+02  0.95137358E+00 -0.64564168E-01  0.33427775E-01  0.82715708E+00  0.56414250E-02  0.55282656E-01  0.34076314E-01  0.18542874E+00  0.43293465E-01  0.11938204E+00 -0.66664717E-04  0.60871582E+01
   0.60188964E-01  0.46059003E+01  0.35235964E-01 -0.17406274E-01  0.64810252E+01  0.21917200E+01  0.21710163E+00  0.27306408E+00  0.18840313E+01  0.11130569E+02  0.94620663E+00 -0.64426415E-01  0.33064764E-01  0.81948537E+00  0.54682330E-02  0.57338983E-01  0.33580836E-01  0.22460099E+00  0.40141959E-01  0.10878968E+00 -0.63115331E-04  0.60617981E+01
   0.64379804E-01  0.49266000E+01  0.35671972E-01 -0.17604766E-01  0.64597778E+01  0.21894011E+01  0.21809781E+00  0.27148929E+00  0.17227308E+01  0.10638347E+02  0.94077814E+00 -0.64284027E-01  0.32681584E-01  0.81130582E+00  0.52994066E-02  0.59891801E-01  0.33462599E-01  0.26841193E+00  0.37406333E-01  0.99475704E-01 -0.59520502E-04  0.60377808E+01
   0.68860747E-01  0.52694998E+01  0.36088027E-01 -0.17792728E-01  0.64401011E+01  0.21872547E+01  0.22050162E+00  0.27045134E+00  0.15809604E+01  0.10141203E+02  0.93505424E+00 -0.64136535E-01  0.32276370E-01  0.80253893E+00  0.51377658E-02  0.62927119E-01  0.33711195E-01  0.31519356E+00  0.35030983E-01  0.91289453E-01 -0.55957982E-04  0.60150757E+01
   0.73647484E-01  0.56357999E+01  0.36482900E-01 -0.17969649E-01  0.64220381E+01  0.21852739E+01  0.22438329E+00  0.26988024E+00  0.14566499E+01  0.96462049E+01  0.92898059E+00 -0.63981853E-01  0.31847503E-01  0.79323190E+00  0.49862079E-02  0.66313036E-01  0.34263063E-01  0.36224657E+00  0.32967392E-01  0.84111385E-01 -0.52455402E-04  0.59937134E+01
   0.78767441E-01  0.60275998E+01  0.36856774E-01 -0.18135669E-01  0.64055586E+01  0.21834455E+01  0.22972660E+00  0.26970163E+00  0.13475962E+01  0.91590242E+01  0.92246407E+00 -0.63814424E-01  0.31390008E-01  0.78318882E+00  0.48465366E-02  0.69829285E-01  0.35009656E-01  0.40656820E+00  0.31163361E-01  0.77814296E-01 -0.49060240E-04  0.59736328E+01
   0.84244154E-01  0.64466996E+01  0.37209939E-01 -0.18290978E-01  0.63906178E+01  0.21817570E+01  0.23641913E+00  0.26984182E+00  0.12518947E+01  0.86849937E+01  0.91545188E+00 -0.63631885E-01  0.30901104E-01  0.77244222E+00  0.47201659E-02  0.73216833E-01  0.35826042E-01  0.44544762E+00  0.29571790E-01  0.72288200E-01 -0.45770030E-04  0.59548035E+01
   0.90093300E-01  0.68943000E+01  0.37542760E-01 -0.18435804E-01  0.63771563E+01  0.21801968E+01  0.24426685E+00  0.27022895E+00  0.11678803E+01  0.82287102E+01  0.90789330E+00 -0.63431315E-01  0.30378303E-01  0.76094508E+00  0.46083597E-02  0.76418586E-01  0.36689542E-01  0.47727841E+00  0.28151795E-01  0.67436956E-01 -0.42607448E-04  0.59371643E+01
