   0.33270726E+00  0.19667126E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.47074415E-03  0.36643062E+01  0.53107402E+04  0.16620998E+01 -0.40728941E-04  0.93476582E+01  0.22665052E-01 -0.17120278E-01  0.28404374E-01  0.00000000E+00
   0.50633098E-03  0.36148419E+01  0.50195645E+04  0.16620998E+01  0.67899279E-01  0.93476582E+01  0.22980431E-01 -0.17358502E-01  0.28799616E-01  0.00000000E+00
   0.54435240E-03  0.35681498E+01  0.47457788E+04  0.16610038E+01  0.98072954E-01  0.89247675E+01  0.23302322E-01 -0.17601077E-01  0.29202674E-01  0.00000000E+00
   0.58498874E-03  0.35241601E+01  0.44890269E+04  0.16587219E+01  0.12944597E+00  0.88324566E+01  0.23631204E-01 -0.17848296E-01  0.29614110E-01  0.00000000E+00
   0.62845036E-03  0.34826713E+01  0.42487148E+04  0.16551305E+01  0.15469947E+00  0.86272097E+01  0.23971297E-01 -0.18103255E-01  0.30039156E-01  0.00000000E+00
   0.67491765E-03  0.34435968E+01  0.40235029E+04  0.16502053E+01  0.17114906E+00  0.84457302E+01  0.24329502E-01 -0.18371021E-01  0.30486375E-01  0.00000000E+00
   0.72457088E-03  0.34069295E+01  0.38114377E+04  0.16443099E+01  0.18443610E+00  0.83102798E+01  0.24705324E-01 -0.18651105E-01  0.30955076E-01  0.00000000E+00
   0.77765062E-03  0.33724213E+01  0.36112971E+04  0.16377500E+01  0.19397604E+00  0.81815939E+01  0.25093731E-01 -0.18939622E-01  0.31438902E-01  0.00000000E+00
   0.83439721E-03  0.33399282E+01  0.34226411E+04  0.16306013E+01  0.20129336E+00  0.80714226E+01  0.25493402E-01 -0.19235468E-01  0.31936135E-01  0.00000000E+00
   0.89505105E-03  0.33093791E+01  0.32451760E+04  0.16228937E+01  0.20713238E+00  0.79652014E+01  0.25904756E-01 -0.19538827E-01  0.32447223E-01  0.00000000E+00
   0.95988286E-03  0.32806911E+01  0.30785410E+04  0.16146570E+01  0.21153852E+00  0.78569884E+01  0.26328426E-01 -0.19850019E-01  0.32972857E-01  0.00000000E+00
   0.10291931E-02  0.32537706E+01  0.29223384E+04  0.16059182E+01  0.21459289E+00  0.77472944E+01  0.26765186E-01 -0.20169456E-01  0.33513911E-01  0.00000000E+00
   0.11032822E-02  0.32285271E+01  0.27762097E+04  0.15967047E+01  0.21637152E+00  0.76363692E+01  0.27215783E-01 -0.20497506E-01  0.34071200E-01  0.00000000E+00
