   0.27899283E-02  0.31833237E+00  0.14862143E+02  0.18786156E+00  0.41321069E-02  0.10646719E+00  0.20360714E-01 -0.18330488E-01  0.27396450E-01  0.00000000E+00
   0.29846022E-02  0.31689337E+00  0.14333692E+02  0.18786037E+00  0.41705812E-02  0.10641792E+00  0.21112982E-01 -0.19004855E-01  0.28406734E-01  0.00000000E+00
   0.31930793E-02  0.31546000E+00  0.13805773E+02  0.18786480E+00  0.42072628E-02  0.10638512E+00  0.21890935E-01 -0.19701947E-01  0.29451311E-01  0.00000000E+00
   0.34155976E-02  0.31404114E+00  0.13281437E+02  0.18787597E+00  0.42424183E-02  0.10636964E+00  0.22691652E-01 -0.20419102E-01  0.30526232E-01  0.00000000E+00
   0.36538234E-02  0.31263652E+00  0.12760386E+02  0.18789522E+00  0.42767557E-02  0.10637316E+00  0.23517117E-01 -0.21158058E-01  0.31634130E-01  0.00000000E+00
   0.39082319E-02  0.31125370E+00  0.12245170E+02  0.18792382E+00  0.43107043E-02  0.10639928E+00  0.24364749E-01 -0.21916468E-01  0.32771520E-01  0.00000000E+00
   0.41802516E-02  0.30989483E+00  0.11736358E+02  0.18796331E+00  0.43453849E-02  0.10645109E+00  0.25234928E-01 -0.22694627E-01  0.33938881E-01  0.00000000E+00
   0.44708345E-02  0.30856493E+00  0.11235551E+02  0.18801525E+00  0.43816268E-02  0.10653421E+00  0.26126131E-01 -0.23491124E-01  0.35134137E-01  0.00000000E+00
   0.47816462E-02  0.30726597E+00  0.10743193E+02  0.18808146E+00  0.44213538E-02  0.10665277E+00  0.27038679E-01 -0.24306199E-01  0.36357686E-01  0.00000000E+00
   0.51141148E-02  0.30600157E+00  0.10260304E+02  0.18816382E+00  0.44659711E-02  0.10680038E+00  0.27971720E-01 -0.25139043E-01  0.37608359E-01  0.00000000E+00
   0.54691923E-02  0.30477703E+00  0.97885656E+01  0.18826419E+00  0.45160055E-02  0.10698107E+00  0.28922815E-01 -0.25987422E-01  0.38882840E-01  0.00000000E+00
   0.58487826E-02  0.30359435E+00  0.93283396E+01  0.18838483E+00  0.45733140E-02  0.10720997E+00  0.29891822E-01 -0.26851159E-01  0.40180914E-01  0.00000000E+00
   0.62547894E-02  0.30245602E+00  0.88801594E+01  0.18852806E+00  0.46408949E-02  0.10748680E+00  0.30878106E-01 -0.27729634E-01  0.41501686E-01  0.00000000E+00
   0.66886409E-02  0.30136603E+00  0.84451113E+01  0.18869621E+00  0.47201500E-02  0.10780921E+00  0.31879533E-01 -0.28620884E-01  0.42842265E-01  0.00000000E+00
   0.71522403E-02  0.30032694E+00  0.80237350E+01  0.18889189E+00  0.48132231E-02  0.10818859E+00  0.32894842E-01 -0.29523730E-01  0.44200920E-01  0.00000000E+00
   0.76479688E-02  0.29934055E+00  0.76162043E+01  0.18911809E+00  0.49232803E-02  0.10862844E+00  0.33923432E-01 -0.30437574E-01  0.45576803E-01  0.00000000E+00
   0.81779668E-02  0.29840934E+00  0.72229662E+01  0.18937795E+00  0.50525637E-02  0.10913344E+00  0.34963775E-01 -0.31361002E-01  0.46967842E-01  0.00000000E+00
   0.87443776E-02  0.29753584E+00  0.68444481E+01  0.18967484E+00  0.52043507E-02  0.10971094E+00  0.36014058E-01 -0.32292340E-01  0.48371557E-01  0.00000000E+00
   0.93500558E-02  0.29672161E+00  0.64806137E+01  0.19001274E+00  0.53816531E-02  0.11036122E+00  0.37073471E-01 -0.33230804E-01  0.49786832E-01  0.00000000E+00
   0.99973818E-02  0.29596895E+00  0.61317563E+01  0.19039567E+00  0.55867964E-02  0.11109552E+00  0.38140006E-01 -0.34174554E-01  0.51210940E-01  0.00000000E+00
   0.10689212E-01  0.29527938E+00  0.57978821E+01  0.19082822E+00  0.58238609E-02  0.11192420E+00  0.39212219E-01 -0.35122246E-01  0.52641906E-01  0.00000000E+00
   0.11428878E-01  0.29465434E+00  0.54788103E+01  0.19131586E+00  0.60961829E-02  0.11285344E+00  0.40289052E-01 -0.36072880E-01  0.54078281E-01  0.00000000E+00
   0.12219710E-01  0.29409522E+00  0.51744137E+01  0.19186449E+00  0.64075603E-02  0.11389931E+00  0.41369054E-01 -0.37025113E-01  0.55518083E-01  0.00000000E+00
   0.13064804E-01  0.29360369E+00  0.48846607E+01  0.19248050E+00  0.67626117E-02  0.11506950E+00  0.42450197E-01 -0.37977092E-01  0.56958571E-01  0.00000000E+00
   0.13968443E-01  0.29318067E+00  0.46091266E+01  0.19317181E+00  0.71648834E-02  0.11636599E+00  0.43531708E-01 -0.38928080E-01  0.58398675E-01  0.00000000E+00
   0.14934196E-01  0.29282746E+00  0.43476591E+01  0.19394641E+00  0.76167933E-02  0.11781901E+00  0.44611618E-01 -0.39876275E-01  0.59835725E-01  0.00000000E+00
   0.15966825E-01  0.29254484E+00  0.40998011E+01  0.19481416E+00  0.81255110E-02  0.11945321E+00  0.45689039E-01 -0.40820841E-01  0.61268501E-01  0.00000000E+00
   0.17070374E-01  0.29233384E+00  0.38653142E+01  0.19578534E+00  0.86951256E-02  0.12125376E+00  0.46762004E-01 -0.41759990E-01  0.62694356E-01  0.14012985E-44
   0.18250315E-01  0.29219511E+00  0.36436768E+01  0.19687231E+00  0.93259038E-02  0.12325896E+00  0.47829725E-01 -0.42692978E-01  0.64112194E-01  0.14012985E-44
   0.19511411E-01  0.29212913E+00  0.34345591E+01  0.19808783E+00  0.10025565E-01  0.12551992E+00  0.48890445E-01 -0.43618213E-01  0.65519646E-01  0.14012985E-44
   0.20859374E-01  0.29213619E+00  0.32374914E+01  0.19944675E+00  0.10799968E-01  0.12802054E+00  0.49942978E-01 -0.44534612E-01  0.66915117E-01  0.14012985E-44
   0.22300625E-01  0.29221636E+00  0.30519612E+01  0.20096549E+00  0.11647912E-01  0.13082595E+00  0.50986420E-01 -0.45441333E-01  0.68297364E-01  0.14012985E-44
   0.23841595E-01  0.29236948E+00  0.28775146E+01  0.20266135E+00  0.12582489E-01  0.13399051E+00  0.52019577E-01 -0.46337288E-01  0.69664776E-01  0.14012985E-44
   0.25488470E-01  0.29259494E+00  0.27137516E+01  0.20455220E+00  0.13605748E-01  0.13747062E+00  0.53040881E-01 -0.47221068E-01  0.71015239E-01  0.14012985E-44
   0.27247196E-01  0.29289144E+00  0.25602932E+01  0.20665570E+00  0.14712609E-01  0.14133154E+00  0.54048568E-01 -0.48091121E-01  0.72346412E-01  0.14012985E-44
   0.29129678E-01  0.29325843E+00  0.24163206E+01  0.20899680E+00  0.15913909E-01  0.14568618E+00  0.55043966E-01 -0.48948541E-01  0.73660016E-01  0.14012985E-44
   0.31140674E-01  0.29369339E+00  0.22816501E+01  0.21159182E+00  0.17215420E-01  0.15053655E+00  0.56024201E-01 -0.49790826E-01  0.74952237E-01  0.14012985E-44
   0.33292081E-01  0.29419458E+00  0.21556175E+01  0.21446504E+00  0.18618610E-01  0.15589428E+00  0.56989890E-01 -0.50618470E-01  0.76223858E-01  0.14012985E-44
   0.35591040E-01  0.29475859E+00  0.20379057E+01  0.21763311E+00  0.20120461E-01  0.16187592E+00  0.57939224E-01 -0.51429879E-01  0.77472486E-01  0.28025969E-44
   0.38047072E-01  0.29538161E+00  0.19280672E+01  0.22111392E+00  0.21734446E-01  0.16853963E+00  0.58871407E-01 -0.52224368E-01  0.78697063E-01  0.28025969E-44
   0.40674455E-01  0.29606038E+00  0.18255045E+01  0.22492953E+00  0.23461677E-01  0.17580795E+00  0.59787214E-01 -0.53002574E-01  0.79898581E-01  0.28025969E-44
   0.43480333E-01  0.29678893E+00  0.17299463E+01  0.22908811E+00  0.25284855E-01  0.18380791E+00  0.60684748E-01 -0.53762864E-01  0.81074558E-01  0.28025969E-44
   0.46483733E-01  0.29756346E+00  0.16407459E+01  0.23361176E+00  0.27225841E-01  0.19283755E+00  0.61565835E-01 -0.54506760E-01  0.82227364E-01  0.28025969E-44
   0.49691807E-01  0.29837644E+00  0.15576762E+01  0.23850173E+00  0.29309778E-01  0.20269339E+00  0.62428504E-01 -0.55232573E-01  0.83354399E-01  0.28025969E-44
   0.53121209E-01  0.29922169E+00  0.14802557E+01  0.24376926E+00  0.31506859E-01  0.21322303E+00  0.63273452E-01 -0.55940896E-01  0.84456578E-01  0.42038954E-44
   0.56786217E-01  0.30009168E+00  0.14081101E+01  0.24941656E+00  0.33808697E-01  0.22473536E+00  0.64100638E-01 -0.56631673E-01  0.85533842E-01  0.42038954E-44
   0.60705870E-01  0.30097923E+00  0.13408136E+01  0.25544891E+00  0.36238708E-01  0.23741835E+00  0.64910874E-01 -0.57305567E-01  0.86587235E-01  0.42038954E-44
   0.64894453E-01  0.30187526E+00  0.12780613E+01  0.26186046E+00  0.38810998E-01  0.25093594E+00  0.65703847E-01 -0.57962291E-01  0.87616339E-01  0.42038954E-44
   0.69373377E-01  0.30277145E+00  0.12194698E+01  0.26865113E+00  0.41480958E-01  0.26537281E+00  0.66480458E-01 -0.58602594E-01  0.88622317E-01  0.42038954E-44
   0.74159309E-01  0.30365771E+00  0.11647569E+01  0.27580795E+00  0.44276223E-01  0.28120604E+00  0.67240700E-01 -0.59226435E-01  0.89605145E-01  0.56051939E-44
   0.79278424E-01  0.30452520E+00  0.11135639E+01  0.28332955E+00  0.47234017E-01  0.29821536E+00  0.67985900E-01 -0.59834875E-01  0.90566523E-01  0.56051939E-44
   0.84747382E-01  0.30536231E+00  0.10656644E+01  0.29119706E+00  0.50329693E-01  0.31643450E+00  0.68715774E-01 -0.60427655E-01  0.91506056E-01  0.56051939E-44
   0.90594731E-01  0.30615902E+00  0.10207499E+01  0.29940525E+00  0.53607490E-01  0.33568290E+00  0.69431558E-01 -0.61005734E-01  0.92425324E-01  0.56051939E-44
   0.96846662E-01  0.30690390E+00  0.97857261E+00  0.30794024E+00  0.57007287E-01  0.35610402E+00  0.70133910E-01 -0.61569620E-01  0.93325146E-01  0.70064923E-44
   0.10352698E+00  0.30758467E+00  0.93892473E+00  0.31678063E+00  0.60597610E-01  0.37793055E+00  0.70823103E-01 -0.62119473E-01  0.94205841E-01  0.70064923E-44
   0.11066899E+00  0.30818924E+00  0.90156734E+00  0.32591453E+00  0.64354546E-01  0.40000111E+00  0.71500205E-01 -0.62656090E-01  0.95068738E-01  0.70064923E-44
   0.11830600E+00  0.30870479E+00  0.86629564E+00  0.33532256E+00  0.68163142E-01  0.42354393E+00  0.72166070E-01 -0.63180074E-01  0.95914878E-01  0.84077908E-44
   0.12646660E+00  0.30911744E+00  0.83294910E+00  0.34497616E+00  0.72208039E-01  0.44891262E+00  0.72820939E-01 -0.63691542E-01  0.96744515E-01  0.84077908E-44
   0.13519123E+00  0.30941311E+00  0.80133855E+00  0.35485876E+00  0.76419540E-01  0.47356567E+00  0.73465869E-01 -0.64191192E-01  0.97558923E-01  0.98090893E-44
   0.14451796E+00  0.30957675E+00  0.77130949E+00  0.36493787E+00  0.80597870E-01  0.50023884E+00  0.74101560E-01 -0.64679466E-01  0.98358907E-01  0.98090893E-44
   0.15448727E+00  0.30959281E+00  0.74271977E+00  0.37517980E+00  0.85128345E-01  0.52892238E+00  0.74728660E-01 -0.65156743E-01  0.99145219E-01  0.98090893E-44
   0.16514434E+00  0.30944476E+00  0.71543217E+00  0.38555193E+00  0.89784719E-01  0.55632329E+00  0.75347953E-01 -0.65623477E-01  0.99918738E-01  0.11210388E-43
   0.17653680E+00  0.30911517E+00  0.68932164E+00  0.39600837E+00  0.94487555E-01  0.58567542E+00  0.75960264E-01 -0.66080093E-01  0.10068039E+00  0.11210388E-43
   0.18871462E+00  0.30858603E+00  0.66427517E+00  0.40650105E+00  0.99530339E-01  0.61530411E+00  0.76566376E-01 -0.66526957E-01  0.10143099E+00  0.12611686E-43
   0.20173255E+00  0.30783802E+00  0.64018553E+00  0.41697830E+00  0.10458059E+00  0.64238119E+00  0.77167109E-01 -0.66964462E-01  0.10217144E+00  0.12611686E-43
   0.21564768E+00  0.30685106E+00  0.61695617E+00  0.42737663E+00  0.10956939E+00  0.66984183E+00  0.77763237E-01 -0.67392908E-01  0.10290250E+00  0.14012985E-43
   0.23052429E+00  0.30560365E+00  0.59449309E+00  0.43762752E+00  0.11464455E+00  0.69920796E+00  0.78355744E-01 -0.67812689E-01  0.10362521E+00  0.14012985E-43
   0.24643613E+00  0.30407235E+00  0.57270336E+00  0.44765380E+00  0.11999340E+00  0.72658426E+00  0.78945883E-01 -0.68224266E-01  0.10434080E+00  0.15414283E-43
   0.26342845E+00  0.30223614E+00  0.55154335E+00  0.45734763E+00  0.12521514E+00  0.75104272E+00  0.79533830E-01 -0.68627395E-01  0.10504927E+00  0.15414283E-43
   0.28158692E+00  0.30006939E+00  0.53092593E+00  0.46661532E+00  0.13045491E+00  0.77489614E+00  0.80121115E-01 -0.69022611E-01  0.10575213E+00  0.16815582E-43
   0.30100667E+00  0.29754364E+00  0.51076967E+00  0.47535005E+00  0.13571477E+00  0.79447967E+00  0.80709398E-01 -0.69410428E-01  0.10645100E+00  0.16815582E-43
   0.32178301E+00  0.29462889E+00  0.49100843E+00  0.48341492E+00  0.14066862E+00  0.80986834E+00  0.81300393E-01 -0.69791250E-01  0.10714743E+00  0.18216880E-43
   0.34398723E+00  0.29129803E+00  0.47160906E+00  0.49063647E+00  0.14542551E+00  0.82249671E+00  0.81895217E-01 -0.70164964E-01  0.10784224E+00  0.18216880E-43
   0.36769077E+00  0.28752390E+00  0.45254159E+00  0.49682778E+00  0.14996746E+00  0.82966405E+00  0.82495265E-01 -0.70531413E-01  0.10853639E+00  0.19618179E-43
   0.39306027E+00  0.28326228E+00  0.43371305E+00  0.50180298E+00  0.15412498E+00  0.82976419E+00  0.83104469E-01 -0.70891730E-01  0.10923365E+00  0.19618179E-43
   0.42016706E+00  0.27848279E+00  0.41511628E+00  0.50531310E+00  0.15773644E+00  0.82298630E+00  0.83724812E-01 -0.71245573E-01  0.10993533E+00  0.21019477E-43
   0.44915396E+00  0.27314132E+00  0.39670303E+00  0.50707901E+00  0.16079718E+00  0.80767119E+00  0.84360667E-01 -0.71593449E-01  0.11064512E+00  0.21019477E-43
   0.48013991E+00  0.26719576E+00  0.37845522E+00  0.50678021E+00  0.16301830E+00  0.78135043E+00  0.85016541E-01 -0.71935311E-01  0.11136652E+00  0.22420775E-43
   0.51324403E+00  0.26059961E+00  0.36036345E+00  0.50403899E+00  0.16411313E+00  0.74484897E+00  0.85698292E-01 -0.72270997E-01  0.11210395E+00  0.22420775E-43
   0.54865658E+00  0.25328720E+00  0.34239563E+00  0.49839339E+00  0.16405298E+00  0.69706362E+00  0.86415507E-01 -0.72600856E-01  0.11286507E+00  0.23822074E-43
   0.58649653E+00  0.24519853E+00  0.32457671E+00  0.48930538E+00  0.16247143E+00  0.63595325E+00  0.87179296E-01 -0.72924070E-01  0.11365804E+00  0.23822074E-43
   0.62695450E+00  0.23624505E+00  0.30691838E+00  0.47610521E+00  0.15900958E+00  0.56200176E+00  0.88007584E-01 -0.73239632E-01  0.11449619E+00  0.23822074E-43
   0.67019683E+00  0.22632009E+00  0.28947902E+00  0.45795909E+00  0.15333538E+00  0.47541943E+00  0.88927090E-01 -0.73545076E-01  0.11539890E+00  0.23822074E-43
   0.71641403E+00  0.21527243E+00  0.27236179E+00  0.43379217E+00  0.14493163E+00  0.37697214E+00  0.89982383E-01 -0.73834911E-01  0.11639769E+00  0.23822074E-43
