   0.11969430E-01  0.83671135E+02  0.23996391E+03  0.90730751E+00 -0.16928949E-05  0.28926473E+01  0.87143612E+01  0.88892355E+01  0.90676670E+01  0.92500200E+01
   0.94366179E+01  0.96275501E+01  0.98228121E+01  0.10022541E+02  0.10226757E+02  0.10435376E+02  0.10648314E+02  0.10865473E+02  0.11086645E+02  0.11311605E+02
   0.11540106E+02  0.11771798E+02  0.12006380E+02  0.12243395E+02  0.12482565E+02  0.12723449E+02  0.12965596E+02  0.13208603E+02  0.13452001E+02  0.13695467E+02
   0.13938568E+02  0.14180919E+02  0.14422221E+02  0.14662163E+02  0.14900568E+02  0.15136938E+02  0.15370983E+02  0.15603188E+02  0.15832652E+02  0.16059978E+02
   0.16284540E+02  0.16506601E+02  0.16725988E+02  0.16943041E+02  0.17157867E+02  0.17370298E+02  0.17580763E+02  0.17789656E+02  0.17997143E+02  0.18203699E+02
   0.18410046E+02  0.18616869E+02  0.18824970E+02  0.19035547E+02  0.19249809E+02  0.19469374E+02  0.19696320E+02  0.19933167E+02  0.20182985E+02  0.20450089E+02
   0.20739862E+02  0.21060036E+02  0.21421082E+02  0.21838711E+02  0.22336193E+02  0.22950294E+02  0.23741226E+02  0.24810728E+02  0.26334690E+02  0.28616007E+02
   0.32161018E+02  0.37694477E+02  0.46205738E+02  0.58072994E+02  0.57678490E+02  0.51707371E+02  0.44719345E+02  0.35606178E+02  0.30245598E+02  0.29880598E+02
   0.29560600E+02  0.29275074E+02  0.29011526E+02  0.28779541E+02  0.28563038E+02  0.28370358E+02  0.28195997E+02  0.28032804E+02  0.27884710E+02  0.27749802E+02
   0.27622786E+02  0.27502314E+02  0.27382828E+02  0.27268635E+02  0.27164446E+02  0.27063124E+02  0.26963430E+02  0.26873074E+02  0.26789618E+02  0.26715904E+02
   0.26645119E+02  0.26575132E+02  0.26497471E+02  0.26428761E+02  0.26353168E+02  0.26289246E+02  0.26227350E+02  0.26172112E+02  0.26106087E+02  0.26047035E+02
   0.25983648E+02  0.25921267E+02  0.25880476E+02  0.25827925E+02  0.25714449E+02  0.25650124E+02  0.25656403E+02  0.25623093E+02  0.25596655E+02  0.25569040E+02
   0.25564018E+02  0.25603014E+02  0.25796879E+02  0.26300718E+02  0.27578552E+02  0.31007044E+02  0.47910038E+02  0.72643005E+02  0.72512093E+02  0.72375168E+02
   0.72246979E+02  0.72144882E+02  0.72068512E+02  0.72012627E+02  0.71966675E+02  0.71939552E+02  0.71939552E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -0.65730405E+01 -0.67049446E+01 -0.68393750E+01
  -0.69765892E+01 -0.71168113E+01 -0.72600856E+01 -0.74063845E+01 -0.75557847E+01 -0.77082705E+01 -0.78637486E+01 -0.80221233E+01 -0.81832838E+01 -0.83470373E+01
  -0.85131750E+01 -0.86814709E+01 -0.88516178E+01 -0.90233507E+01 -0.91962786E+01 -0.93701487E+01 -0.95445805E+01 -0.97191954E+01 -0.98936377E+01 -0.10067514E+02
  -0.10240532E+02 -0.10412317E+02 -0.10582537E+02 -0.10750914E+02 -0.10917164E+02 -0.11081095E+02 -0.11242297E+02 -0.11400507E+02 -0.11555977E+02 -0.11708032E+02
  -0.11856994E+02 -0.12002375E+02 -0.12144267E+02 -0.12282475E+02 -0.12417126E+02 -0.12548188E+02 -0.12675458E+02 -0.12799086E+02 -0.12919179E+02 -0.13035700E+02
  -0.13148765E+02 -0.13258586E+02 -0.13365320E+02 -0.13469132E+02 -0.13570321E+02 -0.13669099E+02 -0.13765759E+02 -0.13860652E+02 -0.13954111E+02 -0.14046432E+02
  -0.14138021E+02 -0.14229155E+02 -0.14320166E+02 -0.14411143E+02 -0.14501973E+02 -0.14591770E+02 -0.14678172E+02 -0.14755336E+02 -0.14809134E+02 -0.14805543E+02
  -0.14662154E+02 -0.14177892E+02 -0.12865239E+02 -0.94106941E+01  0.71122259E+00  0.11802403E+02  0.18131287E+02  0.22835167E+02  0.26787565E+02  0.27643778E+02
   0.26900814E+02  0.26159838E+02  0.25480076E+02  0.24844685E+02  0.24253992E+02  0.23698366E+02  0.23183933E+02  0.22699299E+02  0.22235250E+02  0.21794243E+02
   0.21363590E+02  0.20955961E+02  0.20564018E+02  0.20180330E+02  0.19809788E+02  0.19446966E+02  0.19086246E+02  0.18726423E+02  0.18376083E+02  0.18040085E+02
   0.17708658E+02  0.17370302E+02  0.17024195E+02  0.16672127E+02  0.16317886E+02  0.15960319E+02  0.15596653E+02  0.15220094E+02  0.14846647E+02  0.14459493E+02
   0.14074317E+02  0.13677429E+02  0.13258764E+02  0.12818790E+02  0.12366283E+02  0.11891506E+02  0.11334381E+02  0.10786048E+02  0.10221172E+02  0.95879812E+01
   0.88707457E+01  0.80015297E+01  0.68728833E+01  0.53691478E+01  0.32579925E+01  0.30314815E+00 -0.38627217E+01 -0.76395459E+01  0.12816153E+01  0.11655328E+01
   0.10515758E+01  0.94678551E+00  0.85688865E+00  0.77929753E+00  0.71141195E+00  0.65828282E+00  0.63037080E+00  0.63037086E+00  0.00000000E+00  0.00000000E+00
   0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10915354E+02  0.11134397E+02
   0.11357801E+02  0.11586012E+02  0.11819423E+02  0.12058132E+02  0.12302120E+02  0.12551542E+02  0.12806404E+02  0.13066584E+02  0.13331956E+02  0.13602376E+02
   0.13877562E+02  0.14157209E+02  0.14440983E+02  0.14728420E+02  0.15019122E+02  0.15312488E+02  0.15608143E+02  0.15905507E+02  0.16203995E+02  0.16503069E+02
   0.16802118E+02  0.17100712E+02  0.17398277E+02  0.17694309E+02  0.17988401E+02  0.18280140E+02  0.18569265E+02  0.18855137E+02  0.19137363E+02  0.19416491E+02
   0.19691391E+02  0.19962744E+02  0.20229761E+02  0.20492708E+02  0.20751333E+02  0.21005991E+02  0.21256750E+02  0.21503361E+02  0.21746260E+02  0.21985838E+02
   0.22222210E+02  0.22455839E+02  0.22687439E+02  0.22917671E+02  0.23147289E+02  0.23377460E+02  0.23609308E+02  0.23844341E+02  0.24084490E+02  0.24332043E+02
   0.24589737E+02  0.24861410E+02  0.25151754E+02  0.25467474E+02  0.25817509E+02  0.26215197E+02  0.26680054E+02  0.27242701E+02  0.27952919E+02  0.28894337E+02
   0.30211258E+02  0.32153610E+02  0.35147457E+02  0.39829487E+02  0.47154335E+02  0.58077347E+02  0.58873634E+02  0.54794125E+02  0.50212200E+02  0.44557529E+02
   0.40975292E+02  0.40205769E+02  0.39473614E+02  0.38810619E+02  0.38195904E+02  0.37636658E+02  0.37114143E+02  0.36638393E+02  0.36197685E+02  0.35780506E+02
   0.35391327E+02  0.35020771E+02  0.34672333E+02  0.34340298E+02  0.34015656E+02  0.33704689E+02  0.33407955E+02  0.33116425E+02  0.32828426E+02  0.32555222E+02
   0.32297497E+02  0.32052082E+02  0.31807070E+02  0.31560432E+02  0.31306162E+02  0.31060471E+02  0.30809435E+02  0.30567631E+02  0.30323673E+02  0.30089905E+02
