   0.49812964E-03  0.46985999E+00  0.31856917E-01 -0.18816613E-01  0.00000000E+00  0.14282539E+01  0.19213562E+01  0.36643064E+01  0.50187739E+04  0.40000000E+01  0.26145795E+00 -0.11097976E+01  0.81235999E+00 -0.13000491E+00  0.60404191E-03 -0.59931972E-04 -0.34520108E-04 -0.67656441E-06  0.71341552E-01  0.10237682E+00 -0.11327622E-03 -0.24234009E+00
   0.53578673E-03  0.50537997E+00  0.32267302E-01 -0.19059010E-01  0.00000000E+00  0.14293563E+01  0.19213562E+01  0.36907382E+01  0.48587173E+04  0.38591113E+01  0.26205596E+00 -0.11323397E+01  0.82804269E+00 -0.13268095E+00  0.67005004E-03  0.65828368E-01 -0.26163459E+00  0.21219186E+00  0.66901378E-01  0.99111862E-01 -0.11686429E-03 -0.24288940E+00
   0.57602004E-03  0.54332995E+00  0.32688987E-01 -0.19307744E-01  0.00000000E+00  0.14304887E+01  0.19209046E+01  0.37165208E+01  0.47074155E+04  0.37343862E+01  0.26318404E+00 -0.11399248E+01  0.83178854E+00 -0.13500312E+00  0.73508779E-03  0.80188349E-01 -0.23829366E+00  0.18886830E+00  0.62746659E-01  0.96025497E-01 -0.12069783E-03 -0.24343872E+00
   0.61902037E-03  0.58389002E+00  0.33129510E-01 -0.19567210E-01  0.00000000E+00  0.14316984E+01  0.19197263E+01  0.37415543E+01  0.45651099E+04  0.36245449E+01 -0.86956337E-01 -0.11336213E+01  0.82527202E+00 -0.13320439E+00  0.80232660E-03  0.91258653E-01 -0.21608455E+00  0.15885437E+00  0.58850862E-01  0.93122631E-01 -0.98622324E-04 -0.24404907E+00
   0.66501036E-03  0.62726998E+00  0.33601679E-01 -0.19844886E-01  0.69339192E-02  0.14330752E+01  0.19178566E+01  0.37658203E+01  0.44301226E+04  0.35189455E+01 -0.58269691E+00 -0.11198179E+01  0.81323165E+00 -0.12913920E+00  0.87014487E-03  0.94090134E-01 -0.19827284E+00  0.13725689E+00  0.55193786E-01  0.90369061E-01 -0.64355394E-04 -0.23779297E+00
   0.71418093E-03  0.67365003E+00  0.34104332E-01 -0.20140003E-01  0.16298179E-01  0.14346176E+01  0.19157513E+01  0.37893174E+01  0.42996357E+04  0.34146724E+01 -0.70113766E+00 -0.11267437E+01  0.81614226E+00 -0.13125393E+00  0.93152007E-03  0.93245067E-01 -0.18148239E+00  0.12908259E+00  0.51764973E-01  0.87707289E-01 -0.52795142E-04 -0.22915649E+00
   0.76672272E-03  0.72320998E+00  0.34627788E-01 -0.20446789E-01  0.25984135E-01  0.14362463E+01  0.19136527E+01  0.38117018E+01  0.41725127E+04  0.33152940E+01 -0.70081466E+00 -0.11299745E+01  0.81620067E+00 -0.13218708E+00  0.99162874E-03  0.90108186E-01 -0.16432580E+00  0.12165751E+00  0.48547614E-01  0.85114136E-01 -0.50158076E-04 -0.22024536E+00
   0.82289032E-03  0.77618998E+00  0.35169993E-01 -0.20763962E-01  0.36009993E-01  0.14379418E+01  0.19115547E+01  0.38328373E+01  0.40487000E+04  0.32215195E+01 -0.70047218E+00 -0.11296058E+01  0.81349689E+00 -0.13207956E+00  0.10502868E-02  0.87210767E-01 -0.14713764E+00  0.11375470E+00  0.45524593E-01  0.82588501E-01 -0.48602480E-04 -0.21102905E+00
   0.88293815E-03  0.83283001E+00  0.35731703E-01 -0.21091882E-01  0.46392523E-01  0.14397074E+01  0.19094256E+01  0.38526931E+01  0.39283748E+04  0.31333528E+01 -0.70011246E+00 -0.11291146E+01  0.81055033E+00 -0.13195527E+00  0.11066997E-02  0.84968463E-01 -0.13031942E+00  0.10588571E+00  0.42683054E-01  0.80134019E-01 -0.47208687E-04 -0.20150757E+00
   0.94712054E-03  0.89336997E+00  0.36313675E-01 -0.21430891E-01  0.57147454E-01  0.14415464E+01  0.19072353E+01  0.38712394E+01  0.38117356E+04  0.30507989E+01 -0.69973272E+00 -0.11285852E+01  0.80740869E+00 -0.13183384E+00  0.11608528E-02  0.83304271E-01 -0.11392310E+00  0.98079413E-01  0.40012032E-01  0.77754721E-01 -0.46443613E-04 -0.19168091E+00
